time,PM2.5,freq
2016-12-10,199.11250000000004,436.0
2016-12-11,198.49583333333337,461.0
2016-12-12,188.14583333333334,522.0
2016-12-13,159.64166666666662,531.0
2016-12-14,147.325,411.0
2016-12-15,165.2583333333333,339.0
2016-12-16,180.0041666666667,428.0
2016-12-17,214.00952380952384,372.0
2016-12-18,222.52222222222224,317.0
2016-12-19,198.64000000000001,325.0
2016-12-20,143.41666666666666,568.0
2016-12-21,132.9,543.0
2016-12-22,224.39473684210526,357.0
2016-12-23,367.74583333333334,388.0
2016-12-24,306.22083333333325,385.0
2016-12-25,231.8125,332.0
2016-12-26,164.185,424.0
2016-12-27,193.38888888888894,458.0
2016-12-30,229.23333333333332,431.0
2016-12-31,193.55833333333337,383.0
2017-01-01,201.70833333333334,201.0
2017-01-02,190.165,217.0
2017-01-03,215.86249999999998,400.0
2017-01-04,185.90999999999997,244.0
2017-01-05,197.3458333333334,236.0
2017-01-06,153.4458333333333,216.0
2017-01-07,122.05555555555556,205.0
2017-01-12,199.12272727272722,707.0
2017-01-13,246.49166666666667,313.0
2017-01-14,199.57916666666668,349.0
2017-01-15,179.72499999999994,233.0
2017-01-16,134.32083333333333,263.0
2017-01-17,129.66250000000002,380.0
2017-01-18,141.3166666666667,303.0
2017-01-19,111.00833333333334,730.0
2017-01-20,112.67916666666669,256.0
2017-01-21,187.01666666666665,303.0
2017-01-22,165.67083333333332,234.0
2017-01-23,136.16666666666666,372.0
2017-01-24,189.63333333333333,346.0
2017-01-25,195.63333333333335,254.0
2017-01-26,102.20833333333331,250.0
2017-01-27,79.88666666666667,229.0
2017-01-28,98.66153846153846,206.0
2017-01-29,136.675,209.0
2017-01-30,172.65499999999997,250.0
2017-01-31,115.51249999999999,256.0
2017-02-01,145.53333333333333,215.0
2017-02-02,168.4304347826087,254.0
2017-02-03,189.79999999999998,284.0
2017-02-04,147.95833333333337,221.0
2017-02-05,161.15,256.0
2017-02-06,127.95833333333336,333.0
2017-02-07,85.95833333333336,346.0
2017-02-08,123.75217391304349,321.0
2017-02-09,125.21250000000002,213.0
2017-02-10,105.53333333333332,183.0
2017-02-11,127.47083333333335,190.0
2017-02-12,141.76666666666668,236.0
2017-02-13,136.16666666666666,287.0
2017-02-14,138.20000000000002,376.0
2017-02-15,141.9333333333333,333.0
2017-02-16,140.95000000000002,301.0
2017-02-17,123.14166666666665,258.0
2017-02-18,105.77083333333333,235.0
2017-02-19,133.16249999999997,201.0
2017-02-20,122.66250000000002,319.0
2017-02-21,97.41666666666667,366.0
2017-02-22,81.89999999999999,309.0
2017-02-23,75.9375,302.0
2017-02-24,73.37916666666668,212.0
2017-02-25,82.39166666666665,217.0
2017-02-26,88.07083333333331,241.0
2017-02-27,97.52380952380952,206.0
2017-02-28,155.2875,313.0
2017-03-01,118.35833333333333,148.0
2017-03-02,119.46470588235293,150.0
2017-03-03,64.62857142857145,164.0
2017-03-04,77.48095238095237,155.0
2017-03-05,90.00000000000001,153.0
2017-03-06,76.42105263157895,231.0
2017-03-07,110.79583333333335,196.0
2017-03-08,64.1125,199.0
2017-03-09,55.79583333333333,181.0
2017-03-10,41.800000000000004,153.0
2017-03-11,47.93750000000001,154.0
2017-03-12,61.40416666666667,157.0
2017-03-13,63.541666666666664,151.0
2017-03-14,81.14999999999999,163.0
2017-03-15,100.68333333333335,181.0
2017-03-16,110.53749999999998,244.0
2017-03-17,96.32083333333334,201.0
2017-03-18,103.32499999999997,375.0
2017-03-19,104.55833333333334,270.0
2017-03-20,115.02083333333333,233.0
2017-03-21,116.2130434782609,207.0
2017-03-22,106.57916666666667,172.0
2017-03-23,141.7875,199.0
2017-03-24,93.94166666666665,246.0
2017-03-25,76.63478260869566,211.0
2017-03-26,79.15416666666665,219.0
2017-03-27,82.78333333333333,300.0
2017-03-28,127.25,264.0
2017-03-29,83.65833333333333,241.0
2017-03-30,67.79166666666667,227.0
2017-03-31,94.34166666666665,261.0
2017-04-01,92.28750000000001,151.0
2017-04-02,76.69565217391305,136.0
2017-04-03,73.80416666666667,129.0
2017-04-04,67.78333333333333,164.0
2017-04-05,41.49583333333333,177.0
2017-04-06,101.62083333333334,197.0
2017-04-17,150.0,224.0
2017-04-18,143.1583333333333,278.0
2017-04-19,115.7913043478261,250.0
2017-04-20,94.96666666666668,305.0
2017-04-21,108.86250000000001,288.0
2017-04-22,94.81666666666665,264.0
2017-04-23,64.25000000000001,256.0
2017-04-24,49.31666666666667,210.0
2017-04-25,70.91666666666664,238.0
2017-04-26,60.45416666666667,238.0
2017-04-27,78.67083333333333,225.0
2017-04-28,82.15000000000003,241.0
2017-04-29,111.3125,211.0
2017-04-30,68.42083333333333,240.0
2017-05-01,89.57916666666667,195.0
2017-05-02,125.92173913043477,209.0
2017-05-03,115.72500000000002,186.0
2017-05-04,134.09130434782608,191.0
2017-05-05,156.96666666666667,236.0
2017-05-06,151.8625,209.0
2017-05-07,147.0958333333333,196.0
2017-05-08,137.28750000000002,216.0
2017-05-09,94.12916666666666,211.0
2017-05-10,106.11739130434783,185.0
2017-05-11,138.4458333333333,189.0
2017-05-12,193.1833333333333,211.0
2017-05-13,143.34166666666664,183.0
2017-05-14,126.10434782608694,186.0
2017-05-15,114.42500000000001,216.0
2017-05-16,100.075,192.0
2017-05-17,97.0,213.0
2017-05-18,103.25416666666666,201.0
2017-05-19,92.9782608695652,194.0
2017-05-20,127.49583333333332,194.0
2017-05-21,134.23333333333338,195.0
2017-05-22,114.13333333333333,188.0
2017-05-23,91.40000000000002,173.0
2017-05-24,86.0695652173913,212.0
2017-05-25,119.31666666666668,225.0
2017-05-26,89.2,190.0
2017-05-27,75.59583333333333,151.0
2017-05-28,61.55000000000001,140.0
2017-05-29,79.62500000000001,149.0
2017-05-30,75.23749999999998,180.0
2017-05-31,75.34782608695652,175.0
2017-06-01,100.42500000000001,126.0
2017-06-02,115.24166666666666,117.0
2017-06-03,97.87083333333335,142.0
2017-06-04,94.32499999999999,133.0
2017-06-05,78.33333333333334,171.0
2017-06-06,73.30416666666666,144.0
2017-06-07,45.926086956521736,175.0
2017-06-08,49.275,160.0
2017-06-09,76.89565217391305,153.0
2017-06-10,71.07083333333333,148.0
2017-06-11,54.52916666666667,185.0
2017-06-12,74.2,185.0
2017-06-13,73.72173913043478,167.0
2017-06-14,102.72083333333335,224.0
2017-06-15,106.60000000000001,166.0
2017-06-16,49.91666666666666,176.0
2017-06-17,57.3217391304348,190.0
2017-06-18,103.99166666666667,177.0
2017-06-19,70.74166666666669,202.0
2017-06-20,32.63333333333333,176.0
2017-06-21,46.07916666666667,178.0
2017-06-22,66.69166666666668,186.0
2017-06-23,66.3,172.0
2017-06-24,109.02173913043478,177.0
2017-06-25,107.49583333333335,169.0
2017-06-26,83.84166666666667,180.0
2017-06-27,65.42916666666666,195.0
2017-06-28,41.78260869565217,177.0
2017-06-29,38.78333333333334,177.0
2017-06-30,49.45652173913044,195.0
2017-07-01,70.79583333333333,147.0
2017-07-02,51.01250000000001,142.0
2017-07-03,69.33043478260869,141.0
2017-07-04,56.24583333333334,146.0
2017-07-05,65.25,156.0
2017-07-06,57.22083333333334,145.0
2017-07-07,49.408695652173904,140.0
2017-07-08,61.97083333333333,136.0
2017-07-09,67.77499999999999,140.0
2017-07-10,51.445833333333326,156.0
2017-07-11,47.952173913043474,165.0
2017-07-12,39.129411764705885,140.0
2017-07-13,34.24347826086957,173.0
2017-07-14,41.55652173913044,139.0
2017-07-15,46.26666666666666,113.0
2017-07-16,48.39166666666665,224.0
2017-07-17,51.29583333333333,162.0
2017-07-18,49.491666666666674,107.0
2017-07-19,63.42173913043479,189.0
2017-07-20,37.61304347826088,138.0
2017-07-21,34.743478260869566,137.0
2017-07-22,39.79583333333333,170.0
2017-07-23,38.599999999999994,163.0
2017-07-24,31.982608695652175,208.0
2017-07-25,36.26249999999999,237.0
2017-07-26,40.49583333333334,198.0
2017-07-27,43.040909090909096,208.0
2017-07-28,43.94166666666666,185.0
2017-07-29,48.74583333333333,195.0
2017-07-30,31.382608695652166,213.0
2017-07-31,33.20416666666666,267.0
2017-08-01,38.28333333333334,198.0
2017-08-02,44.42083333333335,174.0
2017-08-03,45.321739130434786,157.0
2017-08-04,73.16666666666667,129.0
2017-08-05,76.35000000000001,150.0
2017-08-06,83.56666666666668,122.0
2017-08-07,61.27500000000001,142.0
2017-08-08,58.541666666666664,152.0
2017-08-09,68.33749999999999,184.0
2017-08-10,63.63750000000001,135.0
2017-08-11,37.27083333333332,146.0
2017-08-12,37.04583333333333,134.0
2017-08-13,48.445833333333326,155.0
2017-08-14,48.60434782608696,146.0
2017-08-15,50.47083333333333,121.0
2017-08-16,57.17083333333333,130.0
2017-08-17,57.07619047619048,134.0
2017-08-18,60.852173913043494,139.0
2017-08-19,46.45416666666667,148.0
2017-08-20,36.8375,116.0
2017-08-21,47.395833333333336,139.0
2017-08-22,51.333333333333336,160.0
2017-08-23,50.787499999999994,162.0
2017-08-24,68.56666666666668,164.0
2017-08-25,65.6375,146.0
2017-08-26,49.2125,142.0
2017-08-27,48.04545454545455,106.0
2017-08-28,34.71739130434783,150.0
2017-08-29,35.89166666666666,193.0
2017-08-30,42.27083333333333,214.0
2017-08-31,44.31666666666667,168.0
2017-09-01,30.45833333333333,196.0
2017-09-02,34.839999999999996,149.0
2017-09-03,45.68888888888888,168.0
2017-09-04,45.54166666666666,171.0
2017-09-05,40.699999999999996,183.0
2017-09-06,41.88571428571428,175.0
2017-09-07,57.92272727272726,183.0
2017-09-08,54.175,189.0
2017-09-09,78.25,213.0
2017-09-10,80.95,179.0
2017-09-11,80.03750000000001,185.0
2017-09-12,64.275,351.0
2017-09-13,83.14999999999999,264.0
2017-09-14,95.43478260869563,219.0
2017-09-15,72.77916666666668,215.0
2017-09-16,85.46190476190476,264.0
2017-09-17,62.366666666666674,171.0
2017-09-18,71.93750000000001,184.0
2017-09-19,93.43043478260869,212.0
2017-09-20,111.2166666666667,221.0
2017-09-21,60.162499999999994,239.0
2017-09-22,32.44347826086957,225.0
2017-09-23,37.09166666666666,241.0
2017-09-24,57.17083333333335,227.0
2017-09-25,74.40833333333333,235.0
2017-09-26,89.77826086956522,240.0
2017-09-27,106.66250000000002,241.0
2017-09-28,102.39166666666667,280.0
2017-09-29,102.57916666666667,304.0
2017-09-30,100.22608695652175,237.0
2017-10-01,82.72173913043478,157.0
2017-10-02,74.90869565217393,156.0
2017-10-03,111.70434782608694,155.0
2017-10-04,106.98333333333335,170.0
2017-10-05,97.17916666666667,219.0
2017-10-06,89.70416666666667,192.0
2017-10-07,96.5,136.0
